Sexo;Edad;Nacionalidad;Viaja_solo;Viaja_pareja;Viaja_hijo;Viaja_amigos;Viaja_otros;Noches;Tipo_alojamiento;Coste_vuelos;Coste_alojamiento;Gastos;Horas_fuera_alojamiento;Visitas_totales_Islas;Visitas_total_GC;Calificacion;Repetiria;Nivel_educativo;Situacion_laboral;Ingresos;Personas_hogar;Cuatrimestre;Año
1;72;Reino Unido;No;Si;No;No;No;11;1;436;1.193;1.242;4;8;1;3;8;1;7;2;2;Q4;2022
6;33;Reino Unido;No;No;No;Si;No;4;4;283;773;553;12;1;1;3;9;4;1;3;2;Q4;2022
1;51;Reino Unido;No;Si;No;No;No;7;3;178;487;693;7;3;0;3;9;1;1;2;2;Q4;2022
6;57;Reino Unido;No;No;No;Si;No;7;2;682;1.866;93;1;14;2;3;10;4;1;2;4;Q4;2022
1;68;Reino Unido;No;Si;No;No;No;7;3;290;794;393;1;12;9;4;8;4;7;2;2;Q4;2022
6;58;Reino Unido;No;Si;No;No;No;7;2;252;689;393;9;3;1;5;10;1;4;3;1;Q4;2022
6;36;Reino Unido;No;Si;No;No;No;4;3;221;605;323;6;3;1;3;9;4;1;2;1;Q4;2022
1;73;Reino Unido;No;No;No;Si;No;11;2;898;2.455;493;1;2;2;3;8;4;1;4;2;Q4;2022
1;39;España;No;Si;No;No;No;3;2;160;340;850;6;5;2;4;10;3;1;3;2;Q4;2022
6;49;Reino Unido;No;Si;No;No;No;7;2;241;658;668;4;3;3;5;10;4;1;4;1;Q4;2022
6;52;Noruega;No;Si;No;No;No;8;2;1.076;1.435;184;1;4;3;4;10;4;4;4;2;Q4;2022
6;52;Noruega;No;Si;No;No;No;14;2;1.242;1.655;1.156;9;2;2;3;8;4;1;4;2;Q4;2022
6;53;Noruega;No;Si;No;No;No;7;2;1.611;2.148;184;0;3;2;3;5;4;2;3;2;Q4;2022
6;25;Noruega;Si;No;No;No;No;10;4;606;808;913;7;1;0;4;10;4;2;3;7;Q4;2022
1;67;Noruega;No;Si;No;No;No;30;4;1.984;2.645;670;12;4;3;3;10;4;7;4;2;Q4;2022
6;54;España;No;No;Si;No;No;4;2;595;1.268;1.198;10;7;3;3;10;4;2;2;3;Q4;2022
1;62;España;No;Si;No;No;No;11;2;595;1.268;1.458;4;8;1;4;10;3;1;2;2;Q4;2022
6;51;España;No;Si;No;No;No;10;1;594;1.268;638;12;2;1;5;10;4;1;2;3;Q4;2022
6;56;Alemania;No;No;No;Si;No;7;2;958;1.888;413;6;2;2;4;2;4;1;4;2;Q4;2022
6;28;Alemania;No;Si;No;No;No;9;2;655;1.291;454;8;9;5;4;9;4;3;3;2;Q4;2022
6;28;Alemania;No;Si;No;No;No;6;2;572;1.128;21;2;2;2;3;7;4;1;3;2;Q4;2022
1;47;Alemania;No;Si;No;No;No;8;2;622;1.225;354;5;4;2;3;8;3;1;3;2;Q4;2022
6;43;Alemania;No;Si;No;No;No;7;2;1.699;3.348;1.053;6;2;1;4;10;3;1;1;5;Q4;2022
6;51;Alemania;No;Si;No;No;No;12;1;707;1.393;400;5;20;20;4;10;4;2;4;3;Q4;2022
6;68;Alemania;No;No;No;Si;No;19;4;1.968;3.879;154;6;25;25;3;5;4;8;2;4;Q4;2022
1;63;Alemania;No;Si;No;No;No;16;3;823;1.623;1.154;5;3;2;4;10;3;4;2;2;Q4;2022
1;64;Alemania;No;Si;No;No;No;9;2;1.025;2.021;154;10;2;1;3;9;4;1;1;2;Q4;2022
1;63;Alemania;No;Si;No;No;No;11;4;352;694;1.000;8;6;4;3;5;4;7;4;2;Q4;2022
1;68;Alemania;No;Si;No;No;No;14;3;689;1.358;224;5;2;0;4;10;4;2;3;2;Q4;2022
6;64;Alemania;No;Si;No;No;No;7;1;891;1.756;273;5;2;1;5;10;4;4;4;2;Q4;2022
1;51;Alemania;No;Si;No;No;No;7;2;673;1.327;800;10;1;1;4;10;4;1;4;2;Q4;2022
6;60;Alemania;No;Si;No;No;No;9;2;756;1.490;553;8;18;18;3;8;3;1;3;2;Q4;2022
6;43;Alemania;No;No;Si;No;No;14;2;1.059;2.087;154;7;5;2;3;9;4;1;3;3;Q4;2022
6;35;Alemania;No;Si;No;No;No;7;2;606;1.194;30;14;5;5;3;10;4;1;1;2;Q4;2022
6;79;Suiza;No;Si;No;No;No;10;2;1.102;1.469;0;2;15;12;4;10;3;7;3;1;Q4;2022
6;71;Suiza;No;Si;No;No;No;12;2;528;704;584;2;12;5;3;10;4;7;2;1;Q4;2022
1;28;Noruega;No;No;No;No;Si;7;3;334;445;650;3;5;5;3;10;4;4;3;2;Q4;2022
6;45;Alemania;No;Si;No;No;No;9;1;1.126;2.220;154;4;2;1;3;9;3;1;3;2;Q4;2022
6;64;Alemania;No;No;Si;No;No;9;2;1.247;2.457;553;6;10;1;4;9;4;1;4;4;Q4;2022
1;73;Alemania;No;Si;No;No;No;27;4;1.254;2.472;1.654;7;10;10;4;8;4;1;3;2;Q4;2022
1;60;Alemania;No;No;No;Si;No;20;2;1.160;2.286;1.354;13;15;15;3;8;3;4;3;2;Q4;2022
6;58;Otros;No;Si;No;No;No;13;4;1.010;1.990;515;10;6;4;5;10;4;1;1;2;Q4;2022
6;66;Alemania;No;No;Si;No;No;8;2;1.631;3.215;204;8;15;4;3;10;4;7;3;2;Q4;2022
1;59;Alemania;No;Si;No;No;No;9;3;958;1.888;154;10;2;1;4;8;3;1;3;1;Q4;2022
1;75;Alemania;No;No;Si;No;No;7;2;319;628;154;8;2;1;3;8;3;1;1;2;Q4;2022
1;48;Otros;Si;No;No;No;No;12;7;505;1.395;1.000;2;2;1;5;10;3;1;1;3;Q4;2022
6;67;España;No;Si;No;No;No;8;5;227;485;768;14;3;1;3;10;4;7;2;2;Q4;2022
1;40;España;Si;No;No;No;No;7;2;616;895;497;12;2;1;4;10;4;1;4;1;Q4;2022
1;64;España;No;Si;No;No;No;12;4;523;1.116;1.000;8;2;1;4;10;4;1;2;2;Q4;2022
6;61;España;No;Si;No;No;No;7;3;467;996;888;10;3;1;3;7;4;7;1;2;Q4;2022
6;63;Suecia;No;No;No;No;Si;9;2;2.282;3.663;640;8;6;6;3;10;3;1;3;5;Q4;2022
1;52;Alemania;No;No;Si;No;No;7;2;1.093;2.154;365;8;4;4;4;7;4;3;2;3;Q4;2022
6;55;Suecia;No;No;No;No;Si;14;3;1.889;3.033;690;1;20;6;3;10;2;4;4;4;Q4;2022
1;50;Suiza;No;No;Si;No;No;6;4;1.566;2.088;368;0;3;3;3;8;3;1;4;4;Q4;2022
6;46;Suiza;No;No;Si;No;No;7;2;7.395;9.859;854;5;7;6;3;1;4;1;3;4;Q4;2022
1;45;Suiza;No;No;No;No;Si;7;3;1.096;1.462;1.565;3;2;1;4;8;4;2;3;3;Q4;2022
6;70;Suiza;No;No;Si;No;No;7;3;5.797;7.728;2.214;8;5;3;3;8;4;7;2;2;Q4;2022
1;62;Finlandia;No;No;Si;No;No;7;2;2.064;2.752;1.784;8;5;1;3;7;3;3;4;2;Q4;2022
1;69;Finlandia;No;Si;No;No;No;28;4;1.207;1.609;1.584;2;6;5;3;9;4;7;3;2;Q4;2022
1;73;Suiza;No;Si;No;No;No;14;4;979;1.306;1.000;10;11;8;3;6;3;2;2;2;Q4;2022
1;64;Finlandia;No;Si;No;No;No;14;1;2.064;2.752;984;10;15;15;3;8;4;7;4;2;Q4;2022
6;53;Finlandia;No;No;Si;No;No;7;2;2.493;3.323;564;6;5;4;3;10;3;1;2;2;Q4;2022
1;46;Suiza;No;No;Si;No;No;7;3;5.797;7.728;1.104;1;5;3;4;10;3;1;3;4;Q4;2022
6;48;Suiza;No;No;Si;No;No;7;3;3.447;4.595;184;2;1;1;3;6;3;1;4;3;Q4;2022
6;43;Suiza;No;No;Si;No;No;7;3;3.172;4.229;297;2;2;2;3;5;4;4;3;5;Q4;2022
6;49;Suiza;No;Si;No;No;No;7;4;861;1.148;1.335;4;3;3;3;8;4;1;4;3;Q4;2022
1;52;Noruega;No;Si;No;No;No;7;4;623;830;1.496;10;2;1;4;10;4;1;4;4;Q4;2022
6;80;Noruega;No;Si;No;No;No;14;3;1.650;2.200;297;8;20;20;4;10;3;7;3;2;Q4;2022
6;60;Noruega;No;No;Si;No;No;7;2;1.118;1.490;284;3;5;3;4;10;3;1;2;4;Q4;2022
6;57;Noruega;No;No;No;Si;No;14;3;2.520;3.360;2.419;13;10;10;3;10;3;7;4;2;Q4;2022
6;56;Noruega;No;Si;No;No;No;8;4;825;1.100;130;2;3;3;4;8;2;1;4;2;Q4;2022
1;79;Noruega;No;Si;No;No;No;14;4;1.407;1.875;889;6;12;10;3;10;4;7;3;2;Q4;2022
1;40;Dinamarca;No;No;Si;No;No;7;2;3.222;4.295;483;4;5;2;3;6;4;1;4;5;Q4;2022
6;22;Alemania;No;No;No;No;Si;7;2;420;827;513;4;2;2;3;7;4;1;2;3;Q4;2022
1;58;Alemania;No;Si;No;No;No;10;2;622;1.225;414;8;3;0;3;10;4;1;3;1;Q4;2022
1;27;Alemania;No;Si;No;No;No;5;1;1.800;3.547;404;6;2;2;4;10;4;1;3;2;Q4;2022
1;38;Alemania;No;Si;No;No;No;5;2;554;1.092;307;1;2;2;5;8;4;4;4;2;Q4;2022
6;47;Paises Bajos;No;No;Si;No;No;9;2;1.074;1.926;40;2;8;8;3;9;3;2;3;3;Q4;2022
1;57;Alemania;No;Si;No;No;No;10;2;1.126;2.220;274;6;4;4;4;10;4;1;3;1;Q4;2022
1;67;Alemania;No;Si;No;No;No;14;4;640;1.261;1.080;12;15;3;3;10;4;7;3;2;Q4;2022
1;60;Alemania;No;Si;No;No;No;7;2;823;1.623;704;5;6;4;4;9;4;1;3;2;Q4;2022
6;56;Alemania;No;No;Si;No;No;7;2;857;1.689;154;4;7;3;4;10;4;1;3;2;Q4;2022
6;40;Alemania;No;No;No;No;Si;6;2;315;621;429;8;3;1;3;9;4;1;3;1;Q4;2022
6;53;Alemania;No;No;Si;No;No;10;2;1.396;2.751;378;1;10;10;3;9;4;4;4;3;Q4;2022
1;63;Suecia;No;Si;No;No;No;10;4;586;941;875;2;12;12;3;10;4;1;4;2;Q4;2022
6;78;Suecia;No;No;No;Si;No;17;4;387;622;800;2;20;20;3;10;3;7;4;2;Q4;2022
1;54;Reino Unido;No;Si;No;No;No;5;4;441;1.207;693;5;4;0;3;10;4;1;2;4;Q4;2022
6;41;Reino Unido;No;No;Si;No;No;6;2;467;1.278;783;3;5;0;3;9;4;2;4;4;Q4;2022
6;26;Reino Unido;No;Si;No;No;No;5;2;160;436;578;12;24;15;4;10;4;1;3;2;Q4;2022
6;56;Reino Unido;No;Si;No;No;No;5;2;185;505;919;9;8;0;4;9;4;1;2;2;Q4;2022
6;57;Reino Unido;No;Si;No;No;No;5;3;283;773;1.012;4;6;1;4;9;4;1;4;5;Q4;2022
1;59;Reino Unido;No;Si;No;No;No;10;1;744;2.035;293;1;4;2;3;8;4;7;2;2;Q4;2022
6;47;Reino Unido;No;Si;No;No;No;7;4;313;857;553;7;3;3;3;9;4;1;3;2;Q4;2022
1;52;Otros;No;No;No;No;Si;7;4;405;1.109;1.243;4;7;1;3;8;4;1;3;3;Q4;2022
6;55;Reino Unido;No;No;No;Si;No;10;4;344;941;1.242;8;4;4;3;10;4;1;2;2;Q4;2022
6;23;Reino Unido;No;No;No;No;Si;7;4;590;1.614;108;9;4;1;3;10;4;1;1;1;Q4;2022
1;58;Otros;No;No;No;Si;No;5;2;2.597;7.166;1.362;12;1;0;3;5;3;2;1;3;Q4;2022
1;51;Suiza;No;No;Si;No;No;7;4;1.527;2.036;1.197;8;4;3;3;5;3;1;4;2;Q4;2022
6;64;Suiza;No;No;Si;No;No;7;2;3.815;5.086;1.109;12;3;2;3;8;4;7;2;2;Q4;2022
1;71;Suiza;No;No;Si;No;No;8;2;1.762;2.349;552;10;2;2;3;10;4;7;4;3;Q4;2022
6;53;Suiza;No;No;Si;No;No;7;4;1.175;1.567;1.842;8;12;8;4;10;4;1;4;3;Q4;2022
6;48;Suiza;No;No;Si;No;No;6;1;2.194;2.924;645;8;1;1;4;10;4;1;4;2;Q4;2022
6;50;Suiza;No;No;Si;No;No;7;3;901;1.201;1.611;10;10;4;4;10;4;1;3;3;Q4;2022
6;51;Suiza;No;No;Si;No;No;7;4;705;940;1.750;8;10;4;4;9;4;1;2;3;Q4;2022
6;45;Alemania;No;No;Si;No;No;7;2;1.833;3.613;154;6;2;1;3;5;4;1;4;4;Q4;2022
6;53;Alemania;No;Si;No;No;No;7;2;790;1.557;154;2;8;8;4;10;3;2;3;2;Q4;2022
6;22;Bélgica;No;No;No;No;Si;6;1;646;1.158;386;1;18;18;5;10;4;3;4;5;Q4;2022
6;45;Alemania;No;Si;No;No;No;8;2;539;1.061;200;8;7;2;3;7;4;1;3;2;Q4;2022
6;47;Bélgica;No;No;Si;No;No;7;2;1.219;2.185;517;3;6;2;3;10;3;1;1;2;Q4;2022
1;56;Alemania;No;Si;No;No;No;8;2;689;1.358;2.254;2;3;2;3;10;4;1;3;1;Q4;2022
6;54;Alemania;No;Si;No;No;No;7;1;622;1.225;1.124;10;5;2;4;7;4;1;3;3;Q4;2022
6;74;Francia;No;No;No;No;Si;7;2;1.961;2.849;2.189;7;4;0;3;10;3;7;2;2;Q4;2022
6;43;Otros;No;No;Si;No;No;7;2;1.533;4.230;1.017;2;3;1;4;10;4;1;4;4;Q4;2022
6;20;Bélgica;No;No;No;No;Si;7;1;1.720;3.084;796;7;4;4;4;10;4;6;4;5;Q4;2022
6;53;Alemania;No;Si;No;No;No;21;2;925;1.822;1.054;10;12;12;4;10;4;1;2;2;Q4;2022
1;72;Otros;No;No;No;No;Si;7;2;735;2.028;497;6;7;5;3;5;4;1;4;3;Q4;2022
1;59;Francia;No;Si;No;No;No;7;2;983;1.428;490;3;2;2;3;10;3;7;2;2;Q4;2022
6;48;Italia;No;No;Si;No;No;7;2;1.782;4.918;500;1;3;1;4;9;3;1;4;4;Q4;2022
6;45;Otros;No;No;Si;No;No;7;2;1.144;3.156;625;6;3;1;3;6;3;1;4;3;Q4;2022
6;52;Francia;No;No;No;No;Si;7;2;1.961;2.849;793;6;1;0;2;3;4;1;3;4;Q4;2022
1;47;España;No;No;Si;No;No;6;4;355;757;438;10;6;6;3;10;4;1;3;4;Q4;2022
6;61;España;No;No;No;Si;No;5;2;307;655;170;8;1;1;3;8;4;2;2;2;Q4;2022
6;51;España;No;No;Si;No;No;7;2;499;1.064;369;10;4;2;3;8;3;2;2;3;Q4;2022
1;65;España;No;No;No;Si;No;5;2;307;655;584;4;5;1;3;5;4;7;2;2;Q4;2022
6;57;Bélgica;No;Si;No;No;No;8;5;1.004;1.800;311;7;2;0;3;9;3;1;2;2;Q4;2022
6;29;Paises Bajos;No;Si;No;No;No;7;2;797;1.262;381;5;2;1;4;10;4;7;3;3;Q4;2022
1;70;Paises Bajos;No;Si;No;No;No;7;2;720;1.140;221;2;8;3;3;8;3;2;2;2;Q4;2022
1;55;Paises Bajos;No;Si;No;No;No;7;2;720;1.140;241;4;7;7;4;10;3;7;2;2;Q4;2022
1;60;Paises Bajos;No;Si;No;No;No;11;2;968;1.533;2.200;14;5;5;3;9;3;1;4;2;Q4;2022
6;49;Paises Bajos;No;Si;No;No;No;7;4;371;588;701;5;3;1;4;9;3;2;2;2;Q4;2022
6;72;Paises Bajos;No;Si;No;No;No;8;4;836;1.324;711;8;3;3;3;8;3;1;2;2;Q4;2022
1;62;Paises Bajos;No;Si;No;No;No;7;1;874;1.385;641;5;3;2;3;10;3;4;3;3;Q4;2022
6;26;Paises Bajos;No;No;No;No;Si;7;4;449;711;841;4;3;3;3;7;3;1;4;3;Q4;2022
6;22;Paises Bajos;No;Si;No;No;No;7;4;333;527;931;9;2;1;3;7;3;4;2;2;Q4;2022
6;61;Paises Bajos;No;Si;No;No;No;7;2;871;1.379;411;4;2;2;4;9;4;1;3;2;Q4;2022
1;63;Paises Bajos;No;Si;No;No;No;13;4;413;741;896;10;10;1;3;8;4;7;3;2;Q4;2022
6;50;Bélgica;No;Si;No;No;No;12;1;1.147;2.057;1.796;1;6;6;3;10;4;3;4;2;Q4;2022
1;73;Paises Bajos;No;Si;No;No;No;9;5;797;1.262;141;10;19;19;4;10;3;1;1;2;Q4;2022
1;25;Bélgica;No;Si;No;No;No;8;5;377;677;1.401;9;8;8;3;8;3;1;4;3;Q4;2022
6;25;Paises Bajos;No;Si;No;No;No;12;2;913;1.446;1.141;12;3;1;3;10;3;1;2;2;Q4;2022
6;44;Paises Bajos;No;No;No;No;Si;8;1;682;1.222;961;5;18;10;5;9;3;3;2;7;Q4;2022
1;64;Paises Bajos;No;Si;No;No;No;8;2;1.114;1.765;251;5;2;1;3;7;3;7;2;2;Q4;2022
6;37;Bélgica;No;No;Si;No;No;8;4;1.004;1.800;1.693;2;2;1;4;9;4;1;4;2;Q4;2022
6;53;Italia;No;Si;No;No;No;7;1;677;1.175;148;8;3;1;5;10;4;4;2;2;Q4;2022
1;56;Italia;Si;No;No;No;No;20;4;549;1.515;537;8;5;5;3;6;4;7;4;1;Q4;2022
1;54;Alemania;No;Si;No;No;No;7;2;723;1.424;504;6;4;1;3;8;4;1;4;3;Q4;2022
1;75;Alemania;No;Si;No;No;No;21;2;1.631;3.215;754;8;15;2;3;10;4;7;3;2;Q4;2022
1;53;Alemania;No;Si;No;No;No;12;4;622;1.225;1.354;12;6;6;3;9;4;1;4;2;Q4;2022
1;52;Bélgica;No;Si;No;No;No;7;2;753;1.351;346;3;25;11;3;10;3;1;3;3;Q4;2022
6;46;Bélgica;No;No;Si;No;No;7;2;1.434;2.570;2.196;7;3;3;3;10;3;1;2;3;Q4;2022
6;55;Bélgica;No;Si;No;No;No;7;4;736;1.318;356;6;3;1;2;7;3;1;2;3;Q4;2022
1;35;Otros;No;No;Si;No;No;7;1;1.874;5.172;1.537;10;2;1;3;10;4;2;4;4;Q4;2022
6;30;Otros;Si;No;No;No;No;7;3;186;514;557;10;2;1;4;10;4;1;2;7;Q4;2022
6;28;Otros;No;Si;No;No;No;8;3;601;1.659;875;3;2;1;4;10;4;2;1;1;Q4;2022
1;71;Finlandia;No;Si;No;No;No;14;3;1.121;1.495;1.183;8;10;10;3;9;3;7;3;2;Q4;2022
6;77;Finlandia;No;Si;No;No;No;14;2;1.457;1.943;1.400;5;5;0;3;7;3;7;4;2;Q4;2022
6;49;Finlandia;No;No;No;No;Si;7;1;350;466;734;10;7;2;3;10;4;1;3;2;Q4;2022
6;75;Finlandia;No;Si;No;No;No;8;3;1.036;1.381;614;6;4;4;4;6;3;7;2;2;Q4;2022
6;62;Finlandia;No;Si;No;No;No;7;3;693;924;334;8;5;3;3;6;4;6;2;2;Q4;2022
6;39;Finlandia;No;No;Si;No;No;7;4;1.421;1.895;984;7;3;2;4;10;3;1;2;4;Q4;2022
6;71;Finlandia;No;Si;No;No;No;14;4;1.507;2.009;1.133;10;13;10;5;10;2;7;2;2;Q4;2022
1;78;Finlandia;No;Si;No;No;No;14;3;1.421;1.895;384;2;15;12;3;10;3;7;3;2;Q4;2022
1;36;Finlandia;No;No;No;No;Si;7;2;1.286;1.714;2.165;12;7;5;3;10;3;1;4;3;Q4;2022
6;36;Finlandia;No;No;Si;No;No;7;2;864;1.152;334;2;2;1;4;10;4;1;3;4;Q4;2022
6;62;Finlandia;No;No;No;No;Si;4;5;1.293;1.724;710;8;10;9;3;6;4;2;4;2;Q4;2022
6;34;España;No;No;No;Si;No;14;4;575;1.226;520;2;22;14;3;10;4;5;3;2;Q4;2022
1;73;España;No;Si;No;No;No;10;4;371;791;138;9;15;10;4;8;3;1;1;1;Q4;2022
6;43;Dinamarca;No;No;Si;No;No;7;4;982;1.310;1.348;10;3;2;3;8;4;4;4;4;Q4;2022
6;48;Suiza;No;No;Si;No;No;7;2;2.036;2.715;920;3;7;7;3;10;3;1;3;4;Q4;2022
6;78;Suiza;No;Si;No;No;No;14;4;861;1.148;8.504;8;18;9;3;10;3;7;2;2;Q4;2022
1;76;Suiza;No;Si;No;No;No;14;4;14.762;19.681;2.183;2;18;2;3;9;3;7;2;2;Q4;2022
1;38;Suiza;No;No;Si;No;No;7;3;979;1.306;330;5;9;5;3;10;3;1;4;3;Q4;2022
6;54;Suiza;No;No;Si;No;No;7;2;1.057;1.409;322;3;2;1;4;8;4;1;3;3;Q4;2022
1;33;Suiza;No;No;Si;No;No;8;4;2.350;3.133;100;1;1;1;3;10;3;4;4;5;Q4;2022
6;43;Suiza;No;No;Si;No;No;7;2;1.958;2.611;1.031;6;4;4;4;7;4;4;4;4;Q4;2022
1;42;Suiza;No;No;Si;No;No;7;2;1.880;2.506;184;4;4;2;3;8;4;7;3;2;Q4;2022
1;75;Suiza;No;No;Si;No;No;7;2;1.567;2.088;230;1;4;3;3;8;4;7;3;2;Q4;2022
6;48;Suiza;No;No;Si;No;No;14;4;3.055;4.073;4.236;5;2;2;4;8;4;2;4;4;Q4;2022
1;52;Suiza;Si;No;No;No;No;14;4;627;836;270;7;15;9;3;10;1;1;3;1;Q4;2022
6;61;Paises Bajos;No;Si;No;No;No;9;2;1.029;1.630;310;8;20;18;3;8;4;2;3;3;Q4;2022
6;52;Paises Bajos;No;No;Si;No;No;7;2;2.732;4.327;640;4;8;4;3;9;4;1;4;4;Q4;2022
1;48;Bélgica;No;No;No;No;Si;7;4;1.935;3.469;1.076;5;4;4;3;8;4;1;2;4;Q4;2022
1;56;Bélgica;No;No;Si;No;No;6;1;2.078;3.726;696;1;5;2;4;10;4;1;4;4;Q4;2022
6;34;Reino Unido;No;Si;No;No;No;7;2;278;761;574;6;3;0;5;10;1;1;2;2;Q4;2022
6;55;Irlanda;No;No;No;No;Si;7;2;898;2.455;1.798;3;10;0;3;7;4;1;3;5;Q4;2022
1;62;Reino Unido;No;Si;No;No;No;7;1;529;1.446;443;15;2;0;5;10;4;7;2;2;Q4;2022
6;29;Otros;No;Si;No;No;No;7;2;132;365;437;5;18;6;3;5;3;1;1;2;Q4;2022
1;57;Otros;No;Si;No;No;No;7;2;819;2.261;670;3;2;0;3;10;3;2;1;2;Q4;2022
6;43;Otros;No;No;Si;No;No;8;2;542;1.496;500;15;1;0;4;9;3;2;2;3;Q4;2022
6;42;Irlanda;No;No;Si;No;No;7;3;1.531;3.255;314;0;16;12;3;9;4;1;3;4;Q4;2022
1;56;Otros;No;Si;No;No;No;7;5;798;2.202;1.000;6;5;1;3;9;3;1;4;2;Q4;2022
1;53;Otros;No;Si;No;No;No;7;2;665;1.835;200;7;10;1;3;10;4;2;4;2;Q4;2022
6;56;Otros;No;Si;No;No;No;7;3;522;1.441;637;5;3;1;4;6;4;1;4;2;Q4;2022
6;75;Otros;Si;No;No;No;No;14;2;895;2.469;487;5;5;5;3;10;4;8;2;3;Q4;2022
1;37;Otros;No;No;Si;No;No;9;3;974;2.689;669;4;2;1;3;9;4;1;3;2;Q4;2022
6;34;Otros;No;Si;No;No;No;7;2;868;2.395;1.737;3;2;0;4;9;4;1;3;2;Q4;2022
6;39;Reino Unido;No;Si;No;No;No;7;4;344;941;493;2;4;1;3;8;4;1;4;2;Q4;2022
1;42;Reino Unido;No;No;Si;No;No;7;3;646;1.767;574;4;5;1;3;10;4;1;4;4;Q4;2022
1;40;Reino Unido;No;Si;No;No;No;7;2;344;941;893;5;4;2;5;10;4;1;1;1;Q4;2022
1;54;Reino Unido;No;No;Si;No;No;5;2;402;1.099;146;3;1;1;5;10;4;1;2;4;Q4;2022
6;53;Reino Unido;No;Si;No;No;No;7;2;344;941;323;6;3;1;5;10;4;7;2;2;Q4;2022
1;30;Reino Unido;No;No;Si;No;No;7;4;447;1.223;844;5;6;2;3;10;1;1;3;4;Q4;2022
1;41;Reino Unido;No;No;Si;No;No;5;3;252;689;443;6;2;2;4;10;4;1;4;4;Q4;2022
6;31;Noruega;No;Si;No;No;No;5;4;221;605;1.513;12;20;20;5;10;4;1;4;2;Q4;2022
1;43;Reino Unido;No;No;No;Si;No;7;4;713;1.951;2.391;7;9;2;3;10;4;1;2;1;Q4;2022
1;50;Reino Unido;No;Si;No;No;No;7;2;344;941;493;6;3;0;5;10;4;7;2;2;Q4;2022
1;46;Reino Unido;No;Si;No;No;No;7;2;461;1.262;574;6;5;1;3;10;4;2;3;2;Q4;2022
1;67;Reino Unido;No;Si;No;No;No;10;2;529;1.446;693;6;12;1;3;8;4;7;1;2;Q4;2022
6;50;Reino Unido;No;Si;No;No;No;10;2;529;1.446;993;6;10;0;5;10;4;1;4;3;Q4;2022
1;72;Reino Unido;No;Si;No;No;No;10;4;691;1.889;300;5;8;0;3;10;3;1;2;1;Q4;2022
1;48;Reino Unido;No;Si;No;No;No;7;2;436;1.193;593;6;3;3;3;10;4;1;4;1;Q4;2022
6;58;Reino Unido;No;Si;No;No;No;7;4;467;1.278;553;6;3;1;3;5;4;1;1;2;Q4;2022
1;62;Bélgica;No;Si;No;No;No;8;1;1.362;2.442;1.196;2;2;0;5;10;4;2;2;2;Q4;2022
6;49;Bélgica;No;No;Si;No;No;7;2;1.326;2.378;396;12;8;5;3;9;4;3;4;3;Q4;2022
1;49;Bélgica;No;Si;No;No;No;7;3;789;1.415;696;8;2;2;3;10;3;1;3;2;Q4;2022
6;40;Bélgica;No;No;No;No;Si;7;1;1.904;3.414;696;3;8;3;3;6;4;1;4;3;Q4;2022
1;59;Bélgica;No;Si;No;No;No;8;1;1.541;2.763;1.196;2;2;0;5;10;3;2;4;2;Q4;2022
6;48;Francia;No;No;Si;No;No;7;2;1.472;2.138;590;6;1;0;3;7;3;6;4;4;Q4;2022
6;51;Francia;No;No;Si;No;No;7;2;2.039;2.962;150;2;2;0;3;9;4;1;4;5;Q4;2022
6;58;Alemania;No;Si;No;No;No;16;2;1.295;2.552;1.754;5;3;2;4;10;4;4;2;2;Q4;2022
1;57;Alemania;Si;No;No;No;No;1;4;40;79;296;8;2;1;4;9;3;1;3;1;Q4;2022
6;58;Paises Bajos;No;Si;No;No;No;7;3;774;1.226;295;3;10;4;3;10;3;1;3;3;Q4;2022
1;57;Bélgica;No;No;No;No;Si;7;3;494;885;537;8;4;4;3;8;2;1;2;2;Q4;2022
1;46;Bélgica;No;No;No;No;Si;7;2;861;1.543;596;7;2;2;3;9;3;3;3;3;Q4;2022
1;42;Bélgica;No;No;Si;No;No;7;2;1.255;2.249;296;2;4;4;3;9;4;1;4;4;Q4;2022
6;22;Bélgica;No;No;Si;No;No;7;1;646;1.158;396;6;21;21;4;10;4;1;3;2;Q4;2022
6;42;Paises Bajos;No;No;No;Si;No;10;2;1.238;1.962;500;4;1;1;3;7;3;2;1;2;Q4;2022
1;69;España;No;Si;No;No;No;5;1;211;451;654;10;2;1;4;9;4;7;2;2;Q4;2022
6;42;Suecia;No;Si;No;No;No;10;1;2.282;3.663;1.204;10;10;10;5;10;3;1;4;4;Q4;2022
6;58;Suecia;No;Si;No;No;No;13;4;496;796;596;5;6;3;3;10;2;1;4;6;Q4;2022
1;60;Suecia;No;Si;No;No;No;7;2;1.693;2.718;900;5;3;0;3;10;4;4;4;2;Q4;2022
1;68;Alemania;No;Si;No;No;No;8;2;909;1.791;0;1;20;2;4;10;4;7;2;2;Q4;2022
6;41;Alemania;No;No;Si;No;No;6;3;285;562;433;10;3;0;3;10;4;1;2;4;Q4;2022
6;36;Alemania;No;No;Si;No;No;7;2;622;1.225;333;1;20;20;3;10;4;1;4;3;Q4;2022
6;51;Alemania;No;No;No;No;Si;7;1;1.025;2.021;354;3;3;2;4;9;4;1;3;2;Q4;2022
1;24;Alemania;No;Si;No;No;No;10;2;3.366;6.634;1.000;3;2;1;4;10;4;6;1;4;Q4;2022
